;filename;Pure_Dens_Molecules;Bin_Dens_Mixtures;Pure_Hmol_Molecules;Bin_EME_Mixtures;Pure_Cpmol_Molecules;Bin_EMCp_Mixtures;Property_Score;nan_Count;Pure_Dens_Counts;Bin_Dens_Counts;Pure_Hmol_Counts;Bin_EME_Counts;Pure_Cpmol_Counts;Bin_EMCp_Counts;Component_Score;Aggregate_Score
965;je9010486;['nan'];"[""'OC[C@H](O)C(O)[C@H](O)CO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
137;j.fluid.2013.11.036;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
946;je900669t;"[""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
138;j.fluid.2014.01.013;"[""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
139;j.fluid.2014.01.019;"[""'OCc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
942;je9006184;"[""'CCOCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
941;je900586f;"[""'CCCCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
142;j.fluid.2014.01.044;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
938;je900542y;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
937;je900535d;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
144;j.fluid.2014.03.002;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
935;je900531b;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
962;je900998f;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
102;j.fluid.2012.12.021;"[""'C1CCOCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
76;j.fluid.2011.01.012;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
985;s10765-010-0737-5;"[""'CC(C)OC(C)C'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
79;j.fluid.2011.05.017;['nan'];"[""'CCC(C)O__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
80;j.fluid.2011.06.007;['nan'];"[""'CCCCCC__CCC(C)(C)OC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
81;j.fluid.2011.06.011;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
994;s10765-013-1469-0;"[""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
993;s10765-012-1373-z;"[""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
82;j.fluid.2011.11.016;['nan'];"[""'C1CCCCC1__CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
991;s10765-011-1100-1;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
990;s10765-011-0989-8;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
989;s10765-010-0874-;"[""'CCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
988;s10765-010-0862-1;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
986;s10765-010-0752-6;"[""'CCCCOCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
85;j.fluid.2012.02.007;"[""'CCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
101;j.fluid.2012.11.039;"[""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
86;j.fluid.2012.03.025;['nan'];"[""'CCCCCCCCO__CCCCCCC(C)O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
87;j.fluid.2012.05.007;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
89;j.fluid.2012.06.020;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
980;s10765-009-0567-5;['nan'];"[""'Oc1cccc(O)c1__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
92;j.fluid.2012.08.002;"[""'COCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
977;s10765-008-0500-3;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
975;s10765-008-0444-7;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
97;j.fluid.2012.09.038;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
972;s10765-007-0259-y;"[""'CC(C)C'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
971;s10765-007-0220-0;['nan'];"[""'C1COCO1__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
970;s10765-006-0100-z;"[""'C1CCOCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
248;j.jct.2007.01.008;"[""'CCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
313;j.jct.2010.03.022;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
254;j.jct.2007.04.010;"[""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
655;je100290a;"[""'OCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
668;je100614r;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
667;je100610v;"[""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
666;je100595s;"[""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
487;j.jct.2014.12.006;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
488;j.jct.2014.12.022;"[""'c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
663;je100577v;"[""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
490;j.jct.2015.01.016;"[""'c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
492;j.jct.2015.02.011;"[""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
658;je100353j;"[""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
657;je100341q;"[""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
656;je100315g;"[""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
654;je100259j;['nan'];"[""'CCCCOCCO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
705;je200150r;"[""'OCc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
653;je100170v;"[""'CCCCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
652;je100159;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
496;j.jct.2015.03.023;"[""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
501;j.jct.2015.06.029;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
648;je100089s;"[""'OCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
647;je100075;"[""'CCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
646;je1000473;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
645;je060497d;"[""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
502;j.jct.2015.06.036;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
643;je060491o;"[""'CCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
503;j.jct.2015.07.022;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
486;j.jct.2014.10.005;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
670;je100657n;"[""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
484;j.jct.2014.09.005;"[""'CCCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
482;j.jct.2014.08.005;"[""'OCCOCCOCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
459;j.jct.2013.11.036;['nan'];"[""'CCCO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
700;je2000099;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
461;j.jct.2013.12.009;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
696;je101286a;"[""'CCCCOCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
469;j.jct.2014.02.012;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
470;j.jct.2014.02.021;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
471;j.jct.2014.02.022;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
472;j.jct.2014.03.003;"[""'CCc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
690;je1011604;"[""'c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
689;je101035p;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
473;j.jct.2014.03.007;"[""'CCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
475;j.jct.2014.03.021;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
686;je100940w;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
685;je100927;"[""'CCCCC(CC)CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
684;je100912t;"[""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
682;je1008262;"[""'CC(C)OC(C)C'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
478;j.jct.2014.05.019;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
680;je100821g;"[""'COC(C)(C)C'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
679;je100803e;"[""'CC(O)CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
678;je100788g;"[""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
677;je100776;"[""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
676;je100765j;"[""'CC(C)OC(C)C'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
479;j.jct.2014.06.023;"[""'CC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
505;j.jct.2015.08.011;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
507;j.jct.2015.08.027;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
508;j.jct.2015.08.036;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
550;j.tca.2014.03.042;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
600;je050463q;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
552;j.tca.2014.05.028;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
553;j.tca.2014.06.026;"[""'OC1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
554;j.tca.2014.06.028;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
555;j.tca.2014.06.031;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
594;je0504111;['nan'];"[""'Cc1cccc(C)c1__CCCCCC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
593;je050402s;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
592;je050389b;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
557;j.tca.2014.11.028;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
590;je050294+;"[""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
589;je050261u;['nan'];"[""'CCO__CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
560;je034182z;"[""'CCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
587;je0502344;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
561;je040012q;"[""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
585;je050223a;"[""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
562;je049580w;"[""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
565;je049661s;"[""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
582;je050165t;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
566;je049663c;"[""'OCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
580;je050156k;"[""'C1CCC2OC2C1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
567;je0497496;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
577;je0500734;"[""'CCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
572;je0498208;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
551;j.tca.2014.05.004;"[""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
603;je050538q;"[""'CCC(C)(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
510;j.jct.2015.09.012;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
605;je060003c;"[""'CC(C)(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
511;j.jct.2015.10.001;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
635;je060355j;"[""'CCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
512;j.jct.2015.10.009;"[""'CCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
633;je060335h;['nan'];"[""'CCO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
632;je0603325;"[""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
515;j.jct.2015.10.026;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
522;j.tca.2009.12.008;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
628;je060288t;"[""'COCC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
627;je0602521;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
524;j.tca.2010.04.025;"[""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
624;je060228n;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
621;je060192z;"[""'CCCCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
530;j.tca.2011.06.020;"[""'C1CCOCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
619;je060154f;"[""'CCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
618;je060139a;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
616;je0601255;"[""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
615;je0601208;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
537;j.tca.2012.05.025;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
538;j.tca.2012.06.011;"[""'C1CC2C3CCC(C3)C2C1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
545;j.tca.2013.05.015;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
608;je0600653;"[""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
547;j.tca.2013.08.002;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
548;j.tca.2013.09.006;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
704;je200145r;['nan'];"[""'CO__C1COCCO1'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
706;je200226z;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
260;j.jct.2007.06.009;"[""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
798;je401120a;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
812;je5008795;"[""'c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
810;je500672d;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
809;je500594z;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
324;j.jct.2010.11.007;"[""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
325;j.jct.2010.11.009;"[""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
806;je500455u;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
805;je500418f;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
804;je500389t;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
331;j.jct.2010.12.027;"[""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
802;je500332k;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
801;je500283s;"[""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
337;j.jct.2011.04.011;"[""'COC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
707;je2002495;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
796;je401095k;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
338;j.jct.2011.06.006;['nan'];"[""'CCCCO__CCCCOCCCC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
792;je4009415;"[""'CCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
790;je400781b;"[""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
347;j.jct.2011.09.001;"[""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
787;je400679k;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
349;j.jct.2011.10.002;"[""'C1CCOCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
784;je400606c;"[""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
355;j.jct.2011.11.027;['nan'];"[""'C1CCCCC1__CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
357;j.jct.2011.12.008;"[""'CC(C)CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
